#      time         order        boil_q_1     boil_q_2     chil_q1      chil_q2      loccool      locheat      qdomwat   
  42.00000000       1.0000       2162.2       0.0000      4.18700E-11   0.0000       0.0000       2492.2       0.0000    
  43.00000000       1.0000      0.62322       0.0000      4.18700E-11   0.0000       0.0000     -5.60449E-20   0.0000    
  44.00000000       1.0000      0.66567       0.0000      4.18700E-11   0.0000       0.0000       14.100       0.0000    
  45.00000000       1.0000      0.67966       0.0000      4.18700E-11   0.0000       0.0000       87.694       0.0000    
  46.00000000       1.0000      0.69562       0.0000      4.18700E-11   0.0000       0.0000       239.49       0.0000    
  47.00000000       1.0000      0.68197       0.0000      4.18700E-11   0.0000       0.0000       316.89       0.0000    
  48.00000000       1.0000      0.69567       0.0000      4.18700E-11   0.0000       0.0000       416.70       0.0000    
  49.00000000       1.0000      0.70502       0.0000      4.18700E-11   0.0000       0.0000       499.16       0.0000    
  50.00000000       1.0000      0.67677       0.0000      4.18700E-11   0.0000       0.0000       499.74       0.0000    
  51.00000000       1.0000      0.63177       0.0000      4.18700E-11   0.0000       0.0000       462.76       0.0000    
  52.00000000       1.0000      0.63721       0.0000      4.18700E-11   0.0000       0.0000       520.40       0.0000    
  53.00000000       1.0000      0.63794       0.0000      4.18700E-11   0.0000       0.0000       566.36       0.0000    
  54.00000000       1.0000      0.63743       0.0000      4.18700E-11   0.0000       58.260       579.10       0.0000    
  55.00000000       1.0000      0.57304       0.0000      4.18700E-11   0.0000       247.43     -1.41868E-04   0.0000    
  56.00000000       1.0000      0.32165       0.0000      4.18700E-11   0.0000       498.27       2995.4       0.0000    
  57.00000000       1.0000       1650.4       0.0000      4.18700E-11   0.0000       49.690       3519.7       0.0000    
  58.00000000       1.0000       1662.1       0.0000      4.18700E-11   0.0000       48.633       2320.9       0.0000    
  59.00000000       1.0000       1442.4       0.0000      4.18700E-11   0.0000       46.849       1407.7       0.0000    
  60.00000000       1.0000       1379.2       0.0000      4.18700E-11   0.0000       45.873       1021.7       0.0000    
  61.00000000       1.0000       1988.5       0.0000      4.18700E-11   0.0000       45.202       885.20       0.0000    
  62.00000000       1.0000       1645.5       0.0000      4.18700E-11   0.0000       41.862       1010.9       0.0000    
  63.00000000       1.0000       1597.0       0.0000      4.18700E-11   0.0000       40.355       782.13       0.0000    
  64.00000000       1.0000       1775.3       0.0000      4.18700E-11   0.0000       40.264       904.71       0.0000    
  65.00000000       1.0000       2017.2       0.0000      4.18700E-11   0.0000       34.510       1054.7       0.0000    
  66.00000000       1.0000       2311.8       0.0000      4.18700E-11   0.0000       0.0000       3236.3       0.0000    
  67.00000000       1.0000      0.66313       0.0000      4.18700E-11   0.0000       0.0000      4.61607E-21   0.0000    
  68.00000000       1.0000      0.74073       0.0000      4.18700E-11   0.0000       0.0000       140.04       0.0000    
  69.00000000       1.0000      0.76971       0.0000      4.18700E-11   0.0000       0.0000       437.21       0.0000    
  70.00000000       1.0000      0.78152       0.0000      4.18700E-11   0.0000       0.0000       569.67       0.0000    
  71.00000000       1.0000      0.79513       0.0000      4.18700E-11   0.0000       0.0000       687.98       0.0000    
  72.00000000       1.0000      0.79952       0.0000      4.18700E-11   0.0000       0.0000       727.86       0.0000    
  73.00000000       1.0000      0.79724       0.0000      4.18700E-11   0.0000       0.0000       744.30       0.0000    
  74.00000000       1.0000      0.81011       0.0000      4.18700E-11   0.0000       0.0000       822.74       0.0000    
  75.00000000       1.0000      0.82650       0.0000      4.18700E-11   0.0000       0.0000       951.69       0.0000    
  76.00000000       1.0000      0.87186       0.0000      4.18700E-11   0.0000       0.0000       1169.6       0.0000    
  77.00000000       1.0000      0.89838       0.0000      4.18700E-11   0.0000       0.0000       1453.8       0.0000    
  78.00000000       1.0000      0.91102       0.0000      4.18700E-11   0.0000       57.010       1603.9       0.0000    
  79.00000000       1.0000      0.87463       0.0000      4.18700E-11   0.0000       244.56       455.36       0.0000    
  80.00000000       1.0000      0.61815       0.0000      4.18700E-11   0.0000       493.22       5360.8       0.0000    
  81.00000000       1.0000       3130.8       0.0000      4.18700E-11   0.0000       43.843       6156.1       0.0000    
  82.00000000       1.0000       3187.9       0.0000      4.18700E-11   0.0000       42.587       4662.6       0.0000    
  83.00000000       1.0000       2964.2       0.0000      4.18700E-11   0.0000       41.837       3421.0       0.0000    
  84.00000000       1.0000       2910.2       0.0000      4.18700E-11   0.0000       41.147       2810.8       0.0000    
  85.00000000       1.0000       2688.0       0.0000      4.18700E-11   0.0000       41.169       2060.1       0.0000    
  86.00000000       1.0000       2370.2       0.0000      4.18700E-11   0.0000       40.888       1592.2       0.0000    
  87.00000000       1.0000       2199.6       0.0000      4.18700E-11   0.0000       40.295       1215.5       0.0000    
  88.00000000       1.0000       2285.0       0.0000      4.18700E-11   0.0000       39.046       1409.3       0.0000    
  89.00000000       1.0000       2423.9       0.0000      4.18700E-11   0.0000       35.080       1615.8       0.0000    
  90.00000000       1.0000       2625.9       0.0000      4.18700E-11   0.0000       0.0000       4203.9       0.0000    
  91.00000000       1.0000      0.68728       0.0000      4.18700E-11   0.0000       0.0000      1.52618E-21   0.0000    
  92.00000000       1.0000      0.75159       0.0000      4.18700E-11   0.0000       0.0000       219.39       0.0000    
  93.00000000       1.0000      0.78483       0.0000      4.18700E-11   0.0000       0.0000       515.00       0.0000    
  94.00000000       1.0000      0.80257       0.0000      4.18700E-11   0.0000       0.0000       663.97       0.0000    
  95.00000000       1.0000      0.84707       0.0000      4.18700E-11   0.0000       0.0000       815.29       0.0000    
  96.00000000       1.0000      0.86750       0.0000      4.18700E-11   0.0000       0.0000       903.68       0.0000    
  97.00000000       1.0000      0.87862       0.0000      4.18700E-11   0.0000       0.0000       962.46       0.0000    
  98.00000000       1.0000      0.88813       0.0000      4.18700E-11   0.0000       0.0000       1037.1       0.0000    
  99.00000000       1.0000      0.92087       0.0000      4.18700E-11   0.0000       0.0000       1362.5       0.0000    
  100.0000000       1.0000      0.95745       0.0000      4.18700E-11   0.0000       0.0000       1858.4       0.0000    
  101.0000000       1.0000      0.98740       0.0000      4.18700E-11   0.0000       0.0000       2260.9       0.0000    
  102.0000000       1.0000       1.0018       0.0000      4.18700E-11   0.0000       56.452       2442.7       0.0000    
  103.0000000       1.0000      0.96249       0.0000      4.18700E-11   0.0000       245.24       638.11       0.0000    
  104.0000000       1.0000      0.64762       0.0000      4.18700E-11   0.0000       494.75       6502.9       0.0000    
  105.0000000       1.0000       3375.8       0.0000      4.18700E-11   0.0000       44.558       6697.8       0.0000    
  106.0000000       1.0000       3441.2       0.0000      4.18700E-11   0.0000       42.560       4872.9       0.0000    
  107.0000000       1.0000       3357.1       0.0000      4.18700E-11   0.0000       41.444       3860.7       0.0000    
  108.0000000       1.0000       3275.6       0.0000      4.18700E-11   0.0000       40.629       3470.5       0.0000    
  109.0000000       1.0000       3179.7       0.0000      4.18700E-11   0.0000       39.594       2812.7       0.0000    
  110.0000000       1.0000       3147.9       0.0000      4.18700E-11   0.0000       38.907       2414.8       0.0000    
  111.0000000       1.0000       2976.3       0.0000      4.18700E-11   0.0000       38.612       2013.2       0.0000    
  112.0000000       1.0000       2950.0       0.0000      4.18700E-11   0.0000       37.890       2117.6       0.0000    
  113.0000000       1.0000       3118.2       0.0000      4.18700E-11   0.0000       34.292       2450.7       0.0000    
  114.0000000       1.0000       3353.8       0.0000      4.18700E-11   0.0000       0.0000       5340.4       0.0000    
  115.0000000       1.0000      0.84254       0.0000      4.18700E-11   0.0000       0.0000     -3.90806E-07   0.0000    
  116.0000000       1.0000      0.90855       0.0000      4.18700E-11   0.0000       0.0000       676.96       0.0000    
  117.0000000       1.0000      0.94887       0.0000      4.18700E-11   0.0000       0.0000       875.37       0.0000    
  118.0000000       1.0000      0.98771       0.0000      4.18700E-11   0.0000       0.0000       1024.8       0.0000    
  119.0000000       1.0000      0.98821       0.0000      4.18700E-11   0.0000       0.0000       1096.5       0.0000    
  120.0000000       1.0000      0.98549       0.0000      4.18700E-11   0.0000       0.0000       1171.3       0.0000    
  121.0000000       1.0000       1.0043       0.0000      4.18700E-11   0.0000       0.0000     -7.29919E-28   0.0000    
  122.0000000       1.0000       1.0307       0.0000      4.18700E-11   0.0000       0.0000     -1.62063E-26   0.0000    
  123.0000000       1.0000       1.0765       0.0000      4.18700E-11   0.0000       0.0000      1.16330E-27   0.0000    
  124.0000000       1.0000       1.1080       0.0000      4.18700E-11   0.0000       0.0000     -8.95469E-28   0.0000    
  125.0000000       1.0000       1.1070       0.0000      4.18700E-11   0.0000       0.0000     -1.77505E-27   0.0000    
  126.0000000       1.0000       1.1095       0.0000      4.18700E-11   0.0000       0.0000     -1.74991E-27   0.0000    
  127.0000000       1.0000       1.1008       0.0000      4.18700E-11   0.0000       0.0000      4.19258E-24   0.0000    
  128.0000000       1.0000       1.0968       0.0000      4.18700E-11   0.0000       0.0000     -5.71784E-25   0.0000    
  129.0000000       1.0000       1.0784       0.0000      4.18700E-11   0.0000       0.0000      9.59868E-21   0.0000    
  130.0000000       1.0000       1.0591       0.0000      4.18700E-11   0.0000       0.0000     -1.95649E-21   0.0000    
  131.0000000       1.0000       1.0147       0.0000      4.18700E-11   0.0000       0.0000      1.86705E-21   0.0000    
  132.0000000       1.0000      0.94634       0.0000      4.18700E-11   0.0000       0.0000     -8.33244E-22   0.0000    
  133.0000000       1.0000      0.93010       0.0000      4.18700E-11   0.0000       0.0000      6.22086E-21   0.0000    
  134.0000000       1.0000      0.91081       0.0000      4.18700E-11   0.0000       0.0000      5.29974E-22   0.0000    
  135.0000000       1.0000      0.93252       0.0000      4.18700E-11   0.0000       0.0000     -6.25003E-20   0.0000    
  136.0000000       1.0000      0.95045       0.0000      4.18700E-11   0.0000       0.0000     -1.39158E-18   0.0000    
  137.0000000       1.0000      0.96814       0.0000      4.18700E-11   0.0000       0.0000     -1.50060E-23   0.0000    
  138.0000000       1.0000      0.98726       0.0000      4.18700E-11   0.0000       0.0000       9.4347       0.0000    
  139.0000000       1.0000       1.0039       0.0000      4.18700E-11   0.0000       0.0000       43.973       0.0000    
  140.0000000       1.0000       1.0200       0.0000      4.18700E-11   0.0000       0.0000       67.290       0.0000    
  141.0000000       1.0000       1.0400       0.0000      4.18700E-11   0.0000       0.0000       135.29       0.0000    
  142.0000000       1.0000       1.0855       0.0000      4.18700E-11   0.0000       0.0000       253.30       0.0000    
  143.0000000       1.0000       1.1052       0.0000      4.18700E-11   0.0000       0.0000       363.16       0.0000    
  144.0000000       1.0000       1.0960       0.0000      4.18700E-11   0.0000       0.0000       395.00       0.0000    
  145.0000000       1.0000       1.1113       0.0000      4.18700E-11   0.0000       0.0000       492.43       0.0000    
  146.0000000       1.0000       1.1337       0.0000      4.18700E-11   0.0000       0.0000       581.19       0.0000    
  147.0000000       1.0000       1.1521       0.0000      4.18700E-11   0.0000       0.0000       668.14       0.0000    
  148.0000000       1.0000       1.1603       0.0000      4.18700E-11   0.0000       0.0000       736.87       0.0000    
  149.0000000       1.0000       1.1641       0.0000      4.18700E-11   0.0000       0.0000       787.84       0.0000    
  150.0000000       1.0000       1.1693       0.0000      4.18700E-11   0.0000       0.0000       841.35       0.0000    
  151.0000000       1.0000       1.1755       0.0000      4.18700E-11   0.0000       0.0000       889.74       0.0000    
  152.0000000       1.0000       1.1836       0.0000      4.18700E-11   0.0000       0.0000       923.74       0.0000    
  153.0000000       1.0000       1.1870       0.0000      4.18700E-11   0.0000       0.0000       908.07       0.0000    
  154.0000000       1.0000       1.1793       0.0000      4.18700E-11   0.0000       0.0000       821.80       0.0000    
  155.0000000       1.0000       1.1636       0.0000      4.18700E-11   0.0000       0.0000       716.70       0.0000    
  156.0000000       1.0000       1.1371       0.0000      4.18700E-11   0.0000       0.0000       508.50       0.0000    
  157.0000000       1.0000       1.1419       0.0000      4.18700E-11   0.0000       0.0000       550.09       0.0000    
  158.0000000       1.0000       1.2094       0.0000      4.18700E-11   0.0000       0.0000       867.91       0.0000    
  159.0000000       1.0000       1.2864       0.0000      4.18700E-11   0.0000       0.0000       1213.2       0.0000    
  160.0000000       1.0000       1.3262       0.0000      4.18700E-11   0.0000       0.0000       1629.7       0.0000    
  161.0000000       1.0000       1.3377       0.0000      4.18700E-11   0.0000       0.0000       1999.8       0.0000    
  162.0000000       1.0000       1.3335       0.0000      4.18700E-11   0.0000       0.0000       2237.3       0.0000    
  163.0000000       1.0000       1.3179       0.0000      4.18700E-11   0.0000       0.0000       2363.5       0.0000    
  164.0000000       1.0000       1.2929       0.0000      4.18700E-11   0.0000       0.0000       2391.4       0.0000    
  165.0000000       1.0000       1.2629       0.0000      4.18700E-11   0.0000       0.0000       2435.3       0.0000    
  166.0000000       1.0000       1.2452       0.0000      4.18700E-11   0.0000       0.0000       2561.3       0.0000    
  167.0000000       1.0000       1.2444       0.0000      4.18700E-11   0.0000       0.0000       2726.2       0.0000    
  168.0000000       1.0000       1.2520       0.0000      4.18700E-11   0.0000       0.0000       2916.3       0.0000    
  169.0000000       1.0000      0.94287       0.0000      4.18700E-11   0.0000       0.0000       14133.       0.0000    
  170.0000000       1.0000      0.95840       0.0000      4.18700E-11   0.0000       0.0000       12428.       0.0000    
  171.0000000       1.0000      0.96366       0.0000      4.18700E-11   0.0000       0.0000       11543.       0.0000    
  172.0000000       1.0000      0.94935       0.0000      4.18700E-11   0.0000       0.0000       10825.       0.0000    
  173.0000000       1.0000      0.95847       0.0000      4.18700E-11   0.0000       0.0000       10388.       0.0000    
  174.0000000       1.0000      0.94337       0.0000      4.18700E-11   0.0000       55.956       9919.5       0.0000    
  175.0000000       1.0000      0.93548       0.0000      4.18700E-11   0.0000       244.48       6483.3       0.0000    
  176.0000000       1.0000      0.59455       0.0000      4.18700E-11   0.0000       493.84       16166.       0.0000    
  177.0000000       1.0000       3072.5       0.0000      4.18700E-11   0.0000       37.326       16963.       0.0000    
  178.0000000       1.0000       3110.3       0.0000      4.18700E-11   0.0000       36.299       12469.       0.0000    
  179.0000000       1.0000       2948.8       0.0000      4.18700E-11   0.0000       36.211       11171.       0.0000    
  180.0000000       1.0000       2807.3       0.0000      4.18700E-11   0.0000       35.864       10506.       0.0000    
  181.0000000       1.0000       2560.8       0.0000      4.18700E-11   0.0000       34.893       9004.3       0.0000    
  182.0000000       1.0000       2564.6       0.0000      4.18700E-11   0.0000       34.769       7916.4       0.0000    
  183.0000000       1.0000       2917.9       0.0000      4.18700E-11   0.0000       36.072       7635.0       0.0000    
  184.0000000       1.0000       2867.0       0.0000      4.18700E-11   0.0000       35.334       7104.2       0.0000    
  185.0000000       1.0000       3003.2       0.0000      4.18700E-11   0.0000       32.728       6692.5       0.0000    
  186.0000000       1.0000       3078.8       0.0000      4.18700E-11   0.0000       0.0000       9166.0       0.0000    
  187.0000000       1.0000      0.87969       0.0000      4.18700E-11   0.0000       0.0000       608.48       0.0000    
  188.0000000       1.0000      0.93215       0.0000      4.18700E-11   0.0000       0.0000       1230.1       0.0000    
  189.0000000       1.0000      0.98266       0.0000      4.18700E-11   0.0000       0.0000       1716.1       0.0000    
  190.0000000       1.0000       1.0097       0.0000      4.18700E-11   0.0000       0.0000       2552.2       0.0000    
  191.0000000       1.0000       1.0064       0.0000      4.18700E-11   0.0000       0.0000       2886.6       0.0000    
  192.0000000       1.0000       1.0042       0.0000      4.18700E-11   0.0000       0.0000       3172.2       0.0000    
  193.0000000       1.0000      0.98236       0.0000      4.18700E-11   0.0000       0.0000       3268.3       0.0000    
  194.0000000       1.0000      0.98265       0.0000      4.18700E-11   0.0000       0.0000       3436.3       0.0000    
  195.0000000       1.0000      0.98265       0.0000      4.18700E-11   0.0000       0.0000       3582.2       0.0000    
  196.0000000       1.0000      0.98751       0.0000      4.18700E-11   0.0000       0.0000       3742.0       0.0000    
  197.0000000       1.0000      0.99728       0.0000      4.18700E-11   0.0000       0.0000       3918.2       0.0000    
  198.0000000       1.0000       1.0063       0.0000      4.18700E-11   0.0000       56.626       3984.1       0.0000    
  199.0000000       1.0000       1.0059       0.0000      4.18700E-11   0.0000       245.71       1035.3       0.0000    
  200.0000000       1.0000      0.67117       0.0000      4.18700E-11   0.0000       495.48       8903.9       0.0000    
  201.0000000       1.0000       3609.7       0.0000      4.18700E-11   0.0000       43.589       10122.       0.0000    
  202.0000000       1.0000       3645.1       0.0000      4.18700E-11   0.0000       42.208       8143.6       0.0000    
  203.0000000       1.0000       3566.8       0.0000      4.18700E-11   0.0000       41.194       6628.6       0.0000    
  204.0000000       1.0000       3461.8       0.0000      4.18700E-11   0.0000       40.764       5496.6       0.0000    
  205.0000000       1.0000       3436.3       0.0000      4.18700E-11   0.0000       40.462       4706.4       0.0000    
  206.0000000       1.0000       3301.4       0.0000      4.18700E-11   0.0000       40.130       4034.7       0.0000    
  207.0000000       1.0000       3277.6       0.0000      4.18700E-11   0.0000       39.553       3783.4       0.0000    
  208.0000000       1.0000       3249.6       0.0000      4.18700E-11   0.0000       39.276       3772.3       0.0000    
  209.0000000       1.0000       3250.2       0.0000      4.18700E-11   0.0000       35.741       3605.8       0.0000    
  210.0000000       1.0000       3411.9       0.0000      4.18700E-11   0.0000       0.0000       6481.2       0.0000    
  211.0000000       1.0000      0.86707       0.0000      4.18700E-11   0.0000       0.0000       35.893       0.0000    
  212.0000000       1.0000      0.93669       0.0000      4.18700E-11   0.0000       0.0000       808.30       0.0000    
  213.0000000       1.0000      0.95408       0.0000      4.18700E-11   0.0000       0.0000       984.14       0.0000    
  214.0000000       1.0000      0.97882       0.0000      4.18700E-11   0.0000       0.0000       1113.2       0.0000    
  215.0000000       1.0000      0.99351       0.0000      4.18700E-11   0.0000       0.0000       1276.4       0.0000    
  216.0000000       1.0000       1.0135       0.0000      4.18700E-11   0.0000       0.0000       1808.0       0.0000    
  217.0000000       1.0000       1.0173       0.0000      4.18700E-11   0.0000       0.0000       2129.6       0.0000    
  218.0000000       1.0000       1.0231       0.0000      4.18700E-11   0.0000       0.0000       2433.2       0.0000    
  219.0000000       1.0000       1.0379       0.0000      4.18700E-11   0.0000       0.0000       2767.7       0.0000    
  220.0000000       1.0000       1.0428       0.0000      4.18700E-11   0.0000       0.0000       3011.9       0.0000    
  221.0000000       1.0000       1.0429       0.0000      4.18700E-11   0.0000       0.0000       3206.2       0.0000    
  222.0000000       1.0000       1.0516       0.0000      4.18700E-11   0.0000       56.978       3336.6       0.0000    
  223.0000000       1.0000       1.0305       0.0000      4.18700E-11   0.0000       246.02       836.18       0.0000    
  224.0000000       1.0000      0.68856       0.0000      4.18700E-11   0.0000       496.47       7655.5       0.0000    
  225.0000000       1.0000       3650.2       0.0000      4.18700E-11   0.0000       43.450       8593.0       0.0000    
  226.0000000       1.0000       3742.7       0.0000      4.18700E-11   0.0000       40.516       6567.1       0.0000    
  227.0000000       1.0000       3734.7       0.0000      4.18700E-11   0.0000       38.525       4214.6       0.0000    
  228.0000000       1.0000       3581.8       0.0000      4.18700E-11   0.0000       38.083       2987.8       0.0000    
  229.0000000       1.0000       3747.1       0.0000      4.18700E-11   0.0000       36.237       3200.1       0.0000    
  230.0000000       1.0000       3687.1       0.0000      4.18700E-11   0.0000       35.717       3193.8       0.0000    
  231.0000000       1.0000       3717.4       0.0000      4.18700E-11   0.0000       34.814       3096.8       0.0000    
  232.0000000       1.0000       3827.7       0.0000      4.18700E-11   0.0000       34.133       3407.5       0.0000    
  233.0000000       1.0000       3770.4       0.0000      4.18700E-11   0.0000       30.932       3363.9       0.0000    
  234.0000000       1.0000       3953.9       0.0000      4.18700E-11   0.0000       0.0000       6424.5       0.0000    
  235.0000000       1.0000      0.97028       0.0000      4.18700E-11   0.0000       0.0000       181.10       0.0000    
  236.0000000       1.0000       1.0456       0.0000      4.18700E-11   0.0000       0.0000       1026.2       0.0000    
  237.0000000       1.0000       1.0952       0.0000      4.18700E-11   0.0000       0.0000       1273.4       0.0000    
  238.0000000       1.0000       1.1210       0.0000      4.18700E-11   0.0000       0.0000       1445.9       0.0000    
  239.0000000       1.0000       1.1352       0.0000      4.18700E-11   0.0000       0.0000       2113.3       0.0000    
  240.0000000       1.0000       1.1578       0.0000      4.18700E-11   0.0000       0.0000       2658.5       0.0000    
  241.0000000       1.0000       1.1595       0.0000      4.18700E-11   0.0000       0.0000       2983.2       0.0000    
  242.0000000       1.0000       1.1546       0.0000      4.18700E-11   0.0000       0.0000       3217.0       0.0000    
  243.0000000       1.0000       1.1255       0.0000      4.18700E-11   0.0000       0.0000       3221.8       0.0000    
  244.0000000       1.0000       1.1067       0.0000      4.18700E-11   0.0000       0.0000       3333.8       0.0000    
  245.0000000       1.0000       1.0972       0.0000      4.18700E-11   0.0000       0.0000       3478.2       0.0000    
  246.0000000       1.0000       1.0772       0.0000      4.18700E-11   0.0000       54.592       3456.3       0.0000    
  247.0000000       1.0000       1.0575       0.0000      4.18700E-11   0.0000       241.48       872.19       0.0000    
  248.0000000       1.0000      0.69182       0.0000      4.18700E-11   0.0000       488.75       7554.9       0.0000    
  249.0000000       1.0000       3620.2       0.0000      4.18700E-11   0.0000       41.818       8452.1       0.0000    
  250.0000000       1.0000       3595.9       0.0000      4.18700E-11   0.0000       40.981       6611.7       0.0000    
  251.0000000       1.0000       3409.2       0.0000      4.18700E-11   0.0000       39.833       5118.1       0.0000    
  252.0000000       1.0000       3220.7       0.0000      4.18700E-11   0.0000       39.113       4086.2       0.0000    
  253.0000000       1.0000       3164.4       0.0000      4.18700E-11   0.0000       39.402       3355.5       0.0000    
  254.0000000       1.0000       3031.0       0.0000      4.18700E-11   0.0000       38.840       2906.9       0.0000    
  255.0000000       1.0000       2892.0       0.0000      4.18700E-11   0.0000       38.429       2701.3       0.0000    
  256.0000000       1.0000       2805.5       0.0000      4.18700E-11   0.0000       38.437       2559.1       0.0000    
  257.0000000       1.0000       2746.6       0.0000      4.18700E-11   0.0000       35.501       2394.8       0.0000    
  258.0000000       1.0000       2941.7       0.0000      4.18700E-11   0.0000       0.0000       5228.5       0.0000    
  259.0000000       1.0000      0.72313       0.0000      4.18700E-11   0.0000       0.0000      5.32879E-19   0.0000    
  260.0000000       1.0000      0.77172       0.0000      4.18700E-11   0.0000       0.0000       297.71       0.0000    
  261.0000000       1.0000      0.81586       0.0000      4.18700E-11   0.0000       0.0000       588.93       0.0000    
  262.0000000       1.0000      0.83944       0.0000      4.18700E-11   0.0000       0.0000       735.68       0.0000    
  263.0000000       1.0000      0.87478       0.0000      4.18700E-11   0.0000       0.0000       877.08       0.0000    
  264.0000000       1.0000      0.88693       0.0000      4.18700E-11   0.0000       0.0000       957.78       0.0000    
  265.0000000       1.0000      0.89352       0.0000      4.18700E-11   0.0000       0.0000       1022.2       0.0000    
  266.0000000       1.0000      0.90456       0.0000      4.18700E-11   0.0000       0.0000       1265.1       0.0000    
  267.0000000       1.0000      0.90091       0.0000      4.18700E-11   0.0000       0.0000       1527.9       0.0000    
  268.0000000       1.0000      0.91142       0.0000      4.18700E-11   0.0000       0.0000       1801.0       0.0000    
  269.0000000       1.0000      0.90715       0.0000      4.18700E-11   0.0000       0.0000       1991.7       0.0000    
  270.0000000       1.0000      0.92094       0.0000      4.18700E-11   0.0000       56.216       2188.8       0.0000    
  271.0000000       1.0000      0.89446       0.0000      4.18700E-11   0.0000       245.98       481.67       0.0000    
  272.0000000       1.0000      0.58529       0.0000      4.18700E-11   0.0000       497.25       6409.4       0.0000    
  273.0000000       1.0000       3098.1       0.0000      4.18700E-11   0.0000       46.412       7396.2       0.0000    
  274.0000000       1.0000       3078.3       0.0000      4.18700E-11   0.0000       44.576       5633.2       0.0000    
